name,n,n_squared,n_comparisons_total,n_comparisons_non_self,sum_scores_all,sum_scores_non_self,mean_score_all,mean_score_non_self,var_score_non_self,std_score_non_self,median_score_non_self,q25_score,q75_score,min_score,max_score,fraction_strong_binders,fraction_moderate_binders,fraction_weak_binders,log_n,sqrt_n,expected_random,enrichment_score,size_bin,z_score,effect_size,category,cluster_name,foldseek_match_coverage,foldseek_core_module_fraction,foldseek_network_density,foldseek_multi_match_fraction
RANDOM_MGC_1028,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1028,1.0,0.3,1.0,1.0
RANDOM_MGC_1848,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1848,1.0,0.3,1.0,1.0
RANDOM_MGC_1030,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1030,1.0,0.3,1.0,1.0
RANDOM_MGC_1037,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1037,1.0,0.3,1.0,1.0
RANDOM_MGC_1032,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1032,1.0,0.3,1.0,1.0
RANDOM_MGC_1035,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1035,1.0,0.3,1.0,1.0
RANDOM_MGC_1038,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1038,1.0,0.3,1.0,1.0
RANDOM_MGC_1289,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1289,1.0,0.3,1.0,1.0
RANDOM_MGC_1824,6,36,6,2,4.401000000000001,0.401,0.7335000000000002,0.2005,5.000000000000009e-07,0.0007071067811865,0.2005,0.40075,1.0,0.2,1.0,0.6666666666666666,0.0,0.3333333333333333,1.791759469228055,2.449489742783178,0.3,2.4450000000000007,small,613.0615792887364,613.0615792887364,RANDOM,RANDOM_MGC_1824,0.6666666666666666,0.3,0.4444444444444444,0.6666666666666666
RANDOM_MGC_1042,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1042,1.0,0.3,1.0,1.0
RANDOM_MGC_1044,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1044,1.0,0.3,1.0,1.0
RANDOM_MGC_1051,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1051,1.0,0.3,1.0,1.0
RANDOM_MGC_1055,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1055,1.0,0.3,1.0,1.0
RANDOM_MGC_1817,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1817,1.0,0.3,1.0,1.0
RANDOM_MGC_1043,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1043,1.0,0.3,1.0,1.0
RANDOM_MGC_1041,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1041,1.0,0.3,1.0,1.0
RANDOM_MGC_1049,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1049,1.0,0.3,1.0,1.0
RANDOM_MGC_1056,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1056,1.0,0.3,1.0,1.0
RANDOM_MGC_1807,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1807,1.0,0.3,1.0,1.0
RANDOM_MGC_1050,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1050,1.0,0.3,1.0,1.0
RANDOM_MGC_1053,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1053,1.0,0.3,1.0,1.0
RANDOM_MGC_1046,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1046,1.0,0.3,1.0,1.0
RANDOM_MGC_1819,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1819,1.0,0.3,1.0,1.0
RANDOM_MGC_1054,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1054,1.0,0.3,1.0,1.0
RANDOM_MGC_1826,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1826,1.0,0.3,1.0,1.0
RANDOM_MGC_1058,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1058,1.0,0.3,1.0,1.0
RANDOM_MGC_1811,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1811,1.0,0.3,1.0,1.0
RANDOM_MGC_1047,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1047,1.0,0.3,1.0,1.0
RANDOM_MGC_1806,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1806,1.0,0.3,1.0,1.0
RANDOM_MGC_1341,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1341,1.0,0.3,1.0,1.0
RANDOM_MGC_1804,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1804,1.0,0.3,1.0,1.0
RANDOM_MGC_1060,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1060,1.0,0.3,1.0,1.0
RANDOM_MGC_1803,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1803,1.0,0.3,1.0,1.0
RANDOM_MGC_1820,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1820,1.0,0.3,1.0,1.0
RANDOM_MGC_1466,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1466,1.0,0.3,1.0,1.0
RANDOM_MGC_1812,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1812,1.0,0.3,1.0,1.0
RANDOM_MGC_1808,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1808,1.0,0.3,1.0,1.0
RANDOM_MGC_1810,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1810,1.0,0.3,1.0,1.0
RANDOM_MGC_1816,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1816,1.0,0.3,1.0,1.0
RANDOM_MGC_1832,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1832,1.0,0.3,1.0,1.0
RANDOM_MGC_1815,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1815,1.0,0.3,1.0,1.0
RANDOM_MGC_1323,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1323,1.0,0.3,1.0,1.0
RANDOM_MGC_1813,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1813,1.0,0.3,1.0,1.0
RANDOM_MGC_1831,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1831,1.0,0.3,1.0,1.0
RANDOM_MGC_1864,2,4,2,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6931471805599453,1.4142135623730951,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1864,1.0,0.3,1.0,1.0
RANDOM_MGC_1340,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1340,1.0,0.3,1.0,1.0
RANDOM_MGC_1818,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1818,1.0,0.3,1.0,1.0
RANDOM_MGC_1822,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1822,1.0,0.3,1.0,1.0
RANDOM_MGC_1827,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1827,1.0,0.3,1.0,1.0
RANDOM_MGC_1844,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1844,1.0,0.3,1.0,1.0
RANDOM_MGC_1829,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1829,1.0,0.3,1.0,1.0
RANDOM_MGC_1850,1,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1850,1.0,0.3,1.0,1.0
RANDOM_MGC_1839,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1839,1.0,0.3,1.0,1.0
RANDOM_MGC_1836,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1836,1.0,0.3,1.0,1.0
RANDOM_MGC_1821,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1821,1.0,0.3,1.0,1.0
RANDOM_MGC_1828,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1828,1.0,0.3,1.0,1.0
RANDOM_MGC_1833,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1833,1.0,0.3,1.0,1.0
RANDOM_MGC_1338,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1338,1.0,0.3,1.0,1.0
RANDOM_MGC_1862,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1862,1.0,0.3,1.0,1.0
RANDOM_MGC_1830,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1830,1.0,0.3,1.0,1.0
RANDOM_MGC_1843,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1843,1.0,0.3,1.0,1.0
RANDOM_MGC_1274,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1274,1.0,0.3,1.0,1.0
RANDOM_MGC_1838,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1838,1.0,0.3,1.0,1.0
RANDOM_MGC_1835,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1835,1.0,0.3,1.0,1.0
RANDOM_MGC_1841,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1841,1.0,0.3,1.0,1.0
RANDOM_MGC_1845,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1845,1.0,0.3,1.0,1.0
RANDOM_MGC_1852,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1852,1.0,0.3,1.0,1.0
RANDOM_MGC_1857,2,4,2,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6931471805599453,1.4142135623730951,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1857,1.0,0.3,1.0,1.0
RANDOM_MGC_1896,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1896,1.0,0.3,1.0,1.0
RANDOM_MGC_1842,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1842,1.0,0.3,1.0,1.0
RANDOM_MGC_1825,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1825,1.0,0.3,1.0,1.0
RANDOM_MGC_1834,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1834,1.0,0.3,1.0,1.0
RANDOM_MGC_1849,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1849,1.0,0.3,1.0,1.0
RANDOM_MGC_1851,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1851,1.0,0.3,1.0,1.0
RANDOM_MGC_1348,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1348,1.0,0.3,1.0,1.0
RANDOM_MGC_1302,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1302,1.0,0.3,1.0,1.0
RANDOM_MGC_1865,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1865,1.0,0.3,1.0,1.0
RANDOM_MGC_1883,2,4,2,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6931471805599453,1.4142135623730951,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1883,1.0,0.3,1.0,1.0
RANDOM_MGC_1880,1,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1880,1.0,0.3,1.0,1.0
RANDOM_MGC_1840,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1840,1.0,0.3,1.0,1.0
RANDOM_MGC_1853,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1853,1.0,0.3,1.0,1.0
RANDOM_MGC_1854,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1854,1.0,0.3,1.0,1.0
RANDOM_MGC_1870,1,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1870,1.0,0.3,1.0,1.0
RANDOM_MGC_1908,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1908,1.0,0.3,1.0,1.0
RANDOM_MGC_1869,2,4,2,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6931471805599453,1.4142135623730951,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1869,1.0,0.3,1.0,1.0
RANDOM_MGC_1858,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1858,1.0,0.3,1.0,1.0
RANDOM_MGC_1855,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1855,1.0,0.3,1.0,1.0
RANDOM_MGC_1874,1,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1874,1.0,0.3,1.0,1.0
RANDOM_MGC_1875,2,4,2,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6931471805599453,1.4142135623730951,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1875,1.0,0.3,1.0,1.0
RANDOM_MGC_1847,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1847,1.0,0.3,1.0,1.0
RANDOM_MGC_1859,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_1859,1.0,0.3,1.0,1.0
