name,n,n_squared,n_comparisons_total,n_comparisons_non_self,sum_scores_all,sum_scores_non_self,mean_score_all,mean_score_non_self,var_score_non_self,std_score_non_self,median_score_non_self,q25_score,q75_score,min_score,max_score,fraction_strong_binders,fraction_moderate_binders,fraction_weak_binders,log_n,sqrt_n,expected_random,enrichment_score,size_bin,z_score,effect_size,total_interactions,mean_score,std_score,median_score,high_score_interactions,medium_score_interactions,low_score_interactions,category
RANDOM_MGC_2261,6,36,6,6,-4.197999999999999,-4.197999999999999,-0.6996666666666664,-0.6996666666666664,163.27743155555555,12.778005773811325,4.8100000000000005,-2.6445,6.26075,-27.051,11.618,0.0,0.1666666666666666,0.8333333333333334,1.791759469228055,2.449489742783178,-30.0,0.0233222222222222,small,2.293028650322315,2.293028650322315,6,-0.6996666666666664,12.778005773811325,4.8100000000000005,0,1,5,RANDOM
RANDOM_MGC_2262,12,144,12,12,132.27399999999997,132.27399999999997,11.022833333333333,11.022833333333333,37.94872597222223,6.160253726286136,12.013,7.47575,14.33825,0.114,21.558,0.0,0.0,1.0,2.4849066497880004,3.4641016151377544,-30.0,-0.3674277777777777,medium,6.659276574646055,6.659276574646055,12,11.022833333333333,6.160253726286136,12.013,0,0,12,RANDOM
RANDOM_MGC_2263,12,144,12,12,-519.655,-519.655,-43.30458333333333,-43.30458333333333,4366.7786864097225,66.08160626384412,-25.627,-59.75025,8.8685,-210.139,23.727,0.4166666666666667,0.0833333333333333,0.5,2.4849066497880004,3.4641016151377544,-30.0,1.443486111111111,medium,-0.2013356527716972,-0.2013356527716972,12,-43.30458333333333,66.08160626384412,-25.627,5,1,6,RANDOM
RANDOM_MGC_2264,20,400,20,20,-139.89,-139.89,-6.9945,-6.9945,614.7613280500001,24.794380977350496,2.736,-19.68725,12.457,-70.827,15.758,0.05,0.2,0.75,2.995732273553991,4.47213595499958,-30.0,0.23315,medium,0.9278513555557356,0.9278513555557356,20,-6.9945,24.794380977350496,2.736,1,4,15,RANDOM
RANDOM_MGC_2265,20,400,20,20,-817.48,-817.48,-40.874,-40.874,3022.3980251,54.97634059393186,-17.833,-60.96475,1.4325,-167.797,13.858,0.3,0.1,0.6,2.995732273553991,4.47213595499958,-30.0,1.3624666666666667,medium,-0.1977941762315159,-0.1977941762315159,20,-40.874,54.97634059393186,-17.833,6,2,12,RANDOM
RANDOM_MGC_2266,6,36,6,6,34.23,34.23,5.704999999999999,5.704999999999999,27.406278333333333,5.235100603936216,6.609999999999999,3.2685,8.4605,-3.472,13.25,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.1901666666666666,small,6.820308280829177,6.820308280829177,6,5.704999999999999,5.235100603936216,6.609999999999999,0,0,6,RANDOM
RANDOM_MGC_2267,12,144,12,12,-238.623,-238.623,-19.88525,-19.88525,721.5314096875,26.86133670701255,-28.861,-41.29475,6.0135000000000005,-61.426,21.382,0.0833333333333333,0.5,0.4166666666666667,2.4849066497880004,3.4641016151377544,-30.0,0.6628416666666667,medium,0.3765542314712654,0.3765542314712654,12,-19.88525,26.86133670701255,-28.861,1,6,5,RANDOM
RANDOM_MGC_2268,12,144,12,12,-49.893000000000015,-49.893000000000015,-4.157750000000001,-4.157750000000001,242.49827002083336,15.57235595601492,1.5775,-14.25575,8.75425,-34.685,12.325,0.0,0.1666666666666666,0.8333333333333334,2.4849066497880004,3.4641016151377544,-30.0,0.1385916666666667,medium,1.659495202459604,1.659495202459604,12,-4.157750000000001,15.57235595601492,1.5775,0,2,10,RANDOM
RANDOM_MGC_2269,12,144,12,12,-91.296,-91.296,-7.608,-7.608,461.352919,21.479127519524624,-5.4385,-18.909,8.226750000000001,-62.04,18.367,0.0833333333333333,0.0833333333333333,0.8333333333333334,2.4849066497880004,3.4641016151377544,-30.0,0.2536,medium,1.0425004451249509,1.0425004451249509,12,-7.608,21.479127519524624,-5.4385,1,1,10,RANDOM
RANDOM_MGC_2270,12,144,12,12,-166.46400000000003,-166.46400000000003,-13.872000000000002,-13.872000000000002,765.3803701666669,27.66550867355717,-4.4915,-22.801,4.604,-89.295,15.598,0.0833333333333333,0.1666666666666666,0.75,2.4849066497880004,3.4641016151377544,-30.0,0.4624,medium,0.5829641591016623,0.5829641591016623,12,-13.872000000000002,27.66550867355717,-4.4915,1,2,9,RANDOM
RANDOM_MGC_2271,12,144,12,12,-359.114,-359.114,-29.926166666666663,-29.926166666666663,2010.9866146388888,44.844025406277794,-15.776,-33.28075,-6.721,-163.378,15.8,0.1666666666666666,0.25,0.5833333333333334,2.4849066497880004,3.4641016151377544,-30.0,0.9975388888888888,medium,0.0016464474958352,0.0016464474958352,12,-29.926166666666663,44.844025406277794,-15.776,2,3,7,RANDOM
RANDOM_MGC_2273,20,400,20,20,-21.355,-21.355,-1.0677499999999998,-1.0677499999999998,247.1135507875001,15.71984576220454,5.3135,-5.13075,9.80975,-45.692,13.822,0.0,0.1,0.9,2.995732273553991,4.47213595499958,-30.0,0.0355916666666666,medium,1.8404919766809824,1.8404919766809824,20,-1.0677499999999998,15.71984576220454,5.3135,0,2,18,RANDOM
RANDOM_MGC_2280,20,400,20,20,98.218,98.218,4.9109,4.9109,148.07675259,12.168679163738355,10.2605,-2.3040000000000003,12.8695,-19.998,19.509,0.0,0.0,1.0,2.995732273553991,4.47213595499958,-30.0,-0.1636966666666666,medium,2.868914491889272,2.868914491889272,20,4.9109,12.168679163738355,10.2605,0,0,20,RANDOM
RANDOM_MGC_2274,6,36,6,6,-202.701,-202.701,-33.7835,-33.7835,320.2025445833333,17.89420421766035,-34.431,-50.8365,-22.587,-53.864,-5.031,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.791759469228055,2.449489742783178,-30.0,1.1261166666666669,small,-0.2114371756339934,-0.2114371756339934,6,-33.7835,17.89420421766035,-34.431,2,2,2,RANDOM
RANDOM_MGC_2298,6,36,6,6,-38.757000000000005,-38.757000000000005,-6.459500000000001,-6.459500000000001,497.5281379166668,22.30533877610172,-4.884,-27.672000000000004,11.8245,-34.816,23.701,0.0,0.3333333333333333,0.6666666666666666,1.791759469228055,2.449489742783178,-30.0,0.2153166666666667,small,1.05537513849472,1.05537513849472,6,-6.459500000000001,22.30533877610172,-4.884,0,2,4,RANDOM
RANDOM_MGC_2275,20,400,20,20,-99.15000000000002,-99.15000000000002,-4.957500000000001,-4.957500000000001,246.58461565,15.703012948157433,0.6455000000000002,-17.55925,9.352,-40.635,14.107,0.0,0.05,0.95,2.995732273553991,4.47213595499958,-30.0,0.16525,medium,1.594757648272744,1.594757648272744,20,-4.957500000000001,15.703012948157433,0.6455000000000002,0,1,19,RANDOM
RANDOM_MGC_2276,12,144,12,12,112.633,112.633,9.386083333333334,9.386083333333334,58.757010243055554,7.665312142571596,11.5035,5.995500000000001,13.712,-4.0,21.88,0.0,0.0,1.0,2.4849066497880004,3.4641016151377544,-30.0,-0.3128694444444445,medium,5.138223023507546,5.138223023507546,12,9.386083333333334,7.665312142571596,11.5035,0,0,12,RANDOM
RANDOM_MGC_2277,6,36,6,6,15.777,15.777,2.6295,2.6295,176.25251691666665,13.276012839579009,1.1990000000000005,-6.8495,15.82125,-16.342,18.558,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.08765,small,2.457778581135713,2.457778581135713,6,2.6295,13.276012839579009,1.1990000000000005,0,0,6,RANDOM
RANDOM_MGC_2278,6,36,6,6,-18.727,-18.727,-3.121166666666666,-3.121166666666666,413.0041208055556,20.322502818441325,5.793,-4.0085,9.77225,-46.44,12.304,0.0,0.1666666666666666,0.8333333333333334,1.791759469228055,2.449489742783178,-30.0,0.1040388888888888,small,1.3226143243017574,1.3226143243017574,6,-3.121166666666666,20.322502818441325,5.793,0,1,5,RANDOM
RANDOM_MGC_2285,6,36,6,6,-25.767000000000003,-25.767000000000003,-4.2945,-4.2945,214.9915395833333,14.66258979796316,-3.908,-14.9795,9.46675,-26.281,13.075,0.0,0.1666666666666666,0.8333333333333334,1.791759469228055,2.449489742783178,-30.0,0.14315,small,1.753135043276656,1.753135043276656,6,-4.2945,14.66258979796316,-3.908,0,1,5,RANDOM
RANDOM_MGC_2279,20,400,20,20,-308.024,-308.024,-15.4012,-15.4012,1565.7727628599998,39.569846636801614,-5.609,-26.91125,9.60125,-124.982,25.416,0.1,0.15,0.75,2.995732273553991,4.47213595499958,-30.0,0.5133733333333333,medium,0.3689374925810934,0.3689374925810934,20,-15.4012,39.569846636801614,-5.609,2,3,15,RANDOM
RANDOM_MGC_2281,12,144,12,12,-237.012,-237.012,-19.751,-19.751,1356.365653333333,36.82886983513522,-3.2915,-43.6455,7.00775,-107.975,15.873,0.25,0.0833333333333333,0.6666666666666666,2.4849066497880004,3.4641016151377544,-30.0,0.6583666666666667,medium,0.2782871167613815,0.2782871167613815,12,-19.751,36.82886983513522,-3.2915,3,1,8,RANDOM
RANDOM_MGC_2289,20,400,20,20,112.902,112.902,5.6451,5.6451,577.41854979,24.029534947435,12.1345,8.99875,15.18425,-93.146,20.077,0.05,0.0,0.95,2.995732273553991,4.47213595499958,-30.0,-0.18817,medium,1.4833870101096105,1.4833870101096105,20,5.6451,24.029534947435,12.1345,1,0,19,RANDOM
RANDOM_MGC_2282,2,4,2,2,19.056,19.056,9.528,9.528,2.377764000000001,1.5420000000000005,9.528,8.757,10.299,7.986,11.07,0.0,0.0,1.0,0.6931471805599453,1.4142135623730951,-30.0,-0.3176,small,25.63424124513618,25.63424124513618,2,9.528,1.5420000000000005,9.528,0,0,2,RANDOM
RANDOM_MGC_2290,6,36,6,6,-32.766,-32.766,-5.460999999999999,-5.460999999999999,707.4533759999999,26.59799571396311,5.274,-1.492,10.06225,-63.721,12.496,0.1666666666666666,0.0,0.8333333333333334,1.791759469228055,2.449489742783178,-30.0,0.1820333333333333,small,0.9225883131907492,0.9225883131907492,6,-5.460999999999999,26.59799571396311,5.274,1,0,5,RANDOM
RANDOM_MGC_2283,20,400,20,20,-139.411,-139.411,-6.97055,-6.97055,960.0629453475,30.98488252918672,2.2245,-5.23325,9.81375,-124.344,14.643,0.05,0.1,0.85,2.995732273553991,4.47213595499958,-30.0,0.2323516666666666,medium,0.7432479364188984,0.7432479364188984,20,-6.97055,30.98488252918672,2.2245,1,2,17,RANDOM
RANDOM_MGC_2284,20,400,20,20,211.337,211.337,10.56685,10.56685,20.28144232750001,4.503492236864632,10.88,10.099,12.88925,-6.241,16.626,0.0,0.0,1.0,2.995732273553991,4.47213595499958,-30.0,-0.3522283333333333,medium,9.00786497818923,9.00786497818923,20,10.56685,4.503492236864632,10.88,0,0,20,RANDOM
RANDOM_MGC_2292,12,144,12,12,-9.867999999999997,-9.867999999999997,-0.8223333333333329,-0.8223333333333329,490.2801060555555,22.14226966811568,7.997999999999999,-5.4350000000000005,12.61075,-51.784,20.218,0.0833333333333333,0.0833333333333333,0.8333333333333334,2.4849066497880004,3.4641016151377544,-30.0,0.027411111111111,medium,1.3177360362782409,1.3177360362782409,12,-0.8223333333333329,22.14226966811568,7.997999999999999,1,1,10,RANDOM
RANDOM_MGC_2286,6,36,6,6,57.43599999999999,57.43599999999999,9.572666666666665,9.572666666666665,87.89928688888888,9.375461956025894,11.757,10.2185,16.0045,-10.438,17.234,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.3190888888888888,small,4.220876459450844,4.220876459450844,6,9.572666666666665,9.375461956025894,11.757,0,0,6,RANDOM
RANDOM_MGC_2287,12,144,12,12,-176.089,-176.089,-14.674083333333334,-14.674083333333334,2997.8463029097225,54.75259174605091,7.6175,-1.28625,9.97825,-161.721,33.411,0.1666666666666666,0.0,0.8333333333333334,2.4849066497880004,3.4641016151377544,-30.0,0.4891361111111111,medium,0.2799121681353479,0.2799121681353479,12,-14.674083333333334,54.75259174605091,7.6175,2,0,10,RANDOM
RANDOM_MGC_2288,12,144,12,12,-207.871,-207.871,-17.322583333333334,-17.322583333333334,661.8267535763889,25.72599373350598,-17.238,-32.654,-2.1575,-60.597,25.708,0.1666666666666666,0.1666666666666666,0.6666666666666666,2.4849066497880004,3.4641016151377544,-30.0,0.5774194444444445,medium,0.4927862767126223,0.4927862767126223,12,-17.322583333333334,25.72599373350598,-17.238,2,2,8,RANDOM
RANDOM_MGC_2291,6,36,6,6,17.589,17.589,2.9315,2.9315,82.39812025,9.077341034135491,5.704,0.46225,9.43525,-15.119,11.906,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.0977166666666666,small,3.627879560342676,3.627879560342676,6,2.9315,9.077341034135491,5.704,0,0,6,RANDOM
RANDOM_MGC_2293,6,36,6,6,67.316,67.316,11.219333333333331,11.219333333333331,8.109612222222223,2.8477380887683865,10.0975,8.958,13.3085,8.299,15.865,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.3739777777777778,small,14.474411637750087,14.474411637750087,6,11.219333333333331,2.8477380887683865,10.0975,0,0,6,RANDOM
RANDOM_MGC_2301,12,144,12,12,24.424,24.424,2.035333333333333,2.035333333333333,107.1441783888889,10.351047212185293,5.2065,-5.463,10.78625,-19.13,15.12,0.0,0.0,1.0,2.4849066497880004,3.4641016151377544,-30.0,-0.0678444444444444,medium,3.094888147705598,3.094888147705598,12,2.035333333333333,10.351047212185293,5.2065,0,0,12,RANDOM
RANDOM_MGC_2294,12,144,12,12,-93.853,-93.853,-7.821083333333333,-7.821083333333333,545.5307789097222,23.35660032859496,3.249,-18.52675,8.841750000000001,-68.933,13.34,0.0833333333333333,0.0833333333333333,0.8333333333333334,2.4849066497880004,3.4641016151377544,-30.0,0.2607027777777778,medium,0.9495781215861931,0.9495781215861931,12,-7.821083333333333,23.35660032859496,3.249,1,1,10,RANDOM
RANDOM_MGC_2295,20,400,20,20,4.018000000000001,4.018000000000001,0.2009,0.2009,274.46982669,16.56713091304587,7.579000000000001,-3.41975,11.1045,-50.219,13.919,0.05,0.05,0.9,2.995732273553991,4.47213595499958,-30.0,-0.0066966666666666,medium,1.8229408675836656,1.8229408675836656,20,0.2009,16.56713091304587,7.579000000000001,1,1,18,RANDOM
RANDOM_MGC_2296,12,144,12,12,-245.409,-245.409,-20.45075,-20.45075,1469.113927354167,38.32902199840438,-4.268,-28.298250000000003,7.0825,-121.529,13.875,0.25,0.0,0.75,2.4849066497880004,3.4641016151377544,-30.0,0.6816916666666667,medium,0.2491388901182381,0.2491388901182381,12,-20.45075,38.32902199840438,-4.268,3,0,9,RANDOM
RANDOM_MGC_2304,6,36,6,6,-46.332,-46.332,-7.721999999999999,-7.721999999999999,1724.8410603333334,41.5312058617774,8.759,-5.21175,12.5335,-97.094,29.321,0.1666666666666666,0.0,0.8333333333333334,1.791759469228055,2.449489742783178,-30.0,0.2573999999999999,small,0.5364159199746042,0.5364159199746042,6,-7.721999999999999,41.5312058617774,8.759,1,0,5,RANDOM
RANDOM_MGC_2297,20,400,20,20,-126.694,-126.694,-6.3347,-6.3347,717.7937456100001,26.79167306477892,0.3494999999999999,-9.80825,10.582,-77.618,21.026,0.15,0.0,0.85,2.995732273553991,4.47213595499958,-30.0,0.2111566666666666,medium,0.8833080316701486,0.8833080316701486,20,-6.3347,26.79167306477892,0.3494999999999999,3,0,17,RANDOM
RANDOM_MGC_2299,20,400,20,20,-597.8629999999999,-597.8629999999999,-29.89315,-29.89315,1261.3577705275002,35.51559897464071,-21.946,-52.79225,0.695,-118.941,13.438,0.35,0.15,0.5,2.995732273553991,4.47213595499958,-30.0,0.9964383333333332,medium,0.0030085371804174,0.0030085371804174,20,-29.89315,35.51559897464071,-21.946,7,3,10,RANDOM
RANDOM_MGC_2300,12,144,12,12,-89.097,-89.097,-7.424749999999999,-7.424749999999999,837.5853448541666,28.94106675390813,4.8015,-21.6065,13.32125,-84.335,18.483,0.0833333333333333,0.1666666666666666,0.75,2.4849066497880004,3.4641016151377544,-30.0,0.2474916666666666,medium,0.7800420831741282,0.7800420831741282,12,-7.424749999999999,28.94106675390813,4.8015,1,2,9,RANDOM
RANDOM_MGC_2309,12,144,12,12,148.193,148.193,12.349416666666668,12.349416666666668,6.021859576388889,2.453947753394292,12.741,10.359,14.33275,7.864,15.711,0.0,0.0,1.0,2.4849066497880004,3.4641016151377544,-30.0,-0.4116472222222223,medium,17.25766842757313,17.25766842757313,12,12.349416666666668,2.453947753394292,12.741,0,0,12,RANDOM
RANDOM_MGC_2302,6,36,6,6,60.312,60.312,10.052,10.052,35.717240333333336,5.976390242724561,11.889,9.26075,13.426,-2.205,16.416,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.3350666666666667,small,6.701704268518583,6.701704268518583,6,10.052,5.976390242724561,11.889,0,0,6,RANDOM
RANDOM_MGC_2303,6,36,6,6,72.583,72.583,12.097166666666666,12.097166666666666,17.994866805555557,4.242035691216607,10.409,9.879,11.1295,9.222,21.471,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.4032388888888888,small,9.923812464339091,9.923812464339091,6,12.097166666666666,4.242035691216607,10.409,0,0,6,RANDOM
RANDOM_MGC_2305,6,36,6,6,-327.158,-327.158,-54.52633333333333,-54.52633333333333,6457.128915555556,80.35626245387198,-20.422,-114.4785,9.268,-186.269,26.621,0.3333333333333333,0.1666666666666666,0.5,1.791759469228055,2.449489742783178,-30.0,1.8175444444444444,small,-0.3052199366217726,-0.3052199366217726,6,-54.52633333333333,80.35626245387198,-20.422,2,1,3,RANDOM
RANDOM_MGC_2306,6,36,6,6,-57.584,-57.584,-9.597333333333331,-9.597333333333331,994.8106305555556,31.540618740848373,-0.1854999999999997,-12.83725,13.27925,-75.318,17.392,0.1666666666666666,0.0,0.8333333333333334,1.791759469228055,2.449489742783178,-30.0,0.3199111111111111,small,0.646869575841361,0.646869575841361,6,-9.597333333333331,31.540618740848373,-0.1854999999999997,1,0,5,RANDOM
RANDOM_MGC_2307,20,400,20,20,-228.188,-228.188,-11.409400000000002,-11.409400000000002,1682.50599524,41.018361684006834,7.9,-17.489,12.818,-148.63,20.22,0.15,0.1,0.75,2.995732273553991,4.47213595499958,-30.0,0.3803133333333334,medium,0.4532262927324209,0.4532262927324209,20,-11.409400000000002,41.018361684006834,7.9,3,2,15,RANDOM
RANDOM_MGC_2308,6,36,6,6,58.04600000000001,58.04600000000001,9.674333333333337,9.674333333333337,41.808623222222224,6.465958801463417,9.5265,7.899,12.789,-1.797,19.557,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.3224777777777778,small,6.135877841404431,6.135877841404431,6,9.674333333333337,6.465958801463417,9.5265,0,0,6,RANDOM
RANDOM_MGC_2310,6,36,6,6,-142.264,-142.264,-23.71066666666667,-23.71066666666667,856.4397315555557,29.264991569374416,-18.94,-27.581,-8.03625,-81.971,12.45,0.1666666666666666,0.1666666666666666,0.6666666666666666,1.791759469228055,2.449489742783178,-30.0,0.7903555555555556,small,0.2149097948114589,0.2149097948114589,6,-23.71066666666667,29.264991569374416,-18.94,1,1,4,RANDOM
RANDOM_MGC_2311,12,144,12,12,71.67699999999999,71.67699999999999,5.973083333333332,5.973083333333332,324.3327549097222,18.00924081991582,10.2045,1.4829999999999997,17.37725,-33.905,34.083,0.0,0.0833333333333333,0.9166666666666666,2.4849066497880004,3.4641016151377544,-30.0,-0.1991027777777777,medium,1.997479166004149,1.997479166004149,12,5.973083333333332,18.00924081991582,10.2045,0,1,11,RANDOM
RANDOM_MGC_2312,20,400,20,20,-271.67600000000004,-271.67600000000004,-13.583800000000002,-13.583800000000002,1013.60534466,31.83716923126176,-6.0175,-23.10725,11.012,-91.471,19.689,0.15,0.1,0.75,2.995732273553991,4.47213595499958,-30.0,0.4527933333333334,medium,0.5156300134837521,0.5156300134837521,20,-13.583800000000002,31.83716923126176,-6.0175,3,2,15,RANDOM
RANDOM_MGC_2313,20,400,20,20,-79.109,-79.109,-3.95545,-3.95545,543.1419124475001,23.30540521955153,8.465,-16.93475,12.987,-62.479,15.706,0.1,0.1,0.8,2.995732273553991,4.47213595499958,-30.0,0.1318483333333333,medium,1.1175325961786118,1.1175325961786118,20,-3.95545,23.30540521955153,8.465,2,2,16,RANDOM
RANDOM_MGC_2314,20,400,20,20,-365.794,-365.794,-18.2897,-18.2897,1799.4795101100003,42.42027239551864,-2.129,-26.169,9.6325,-137.679,16.312,0.2,0.05,0.75,2.995732273553991,4.47213595499958,-30.0,0.6096566666666666,medium,0.2760543329570203,0.2760543329570203,20,-18.2897,42.42027239551864,-2.129,4,1,15,RANDOM
RANDOM_MGC_2316,20,400,20,20,-1178.0479999999998,-1178.0479999999998,-58.90239999999999,-58.90239999999999,7755.365223839998,88.0645514599376,-11.5135,-110.6375,7.2065,-292.144,13.742,0.35,0.1,0.55,2.995732273553991,4.47213595499958,-30.0,1.9634133333333328,medium,-0.3281956192458243,-0.3281956192458243,20,-58.90239999999999,88.0645514599376,-11.5135,7,2,11,RANDOM
RANDOM_MGC_2317,20,400,20,20,-48.438,-48.438,-2.4219,-2.4219,733.5874424900001,27.08481941032652,8.850999999999999,-4.4105,13.66075,-92.774,19.429,0.1,0.05,0.85,2.995732273553991,4.47213595499958,-30.0,0.08073,medium,1.018212437830965,1.018212437830965,20,-2.4219,27.08481941032652,8.850999999999999,2,1,17,RANDOM
RANDOM_MGC_2318,20,400,20,20,119.496,119.496,5.9748,5.9748,66.13645876000001,8.132432524159055,9.827,-0.0785,11.24225,-10.818,14.911,0.0,0.0,1.0,2.995732273553991,4.47213595499958,-30.0,-0.19916,medium,4.423621086695708,4.423621086695708,20,5.9748,8.132432524159055,9.827,0,0,20,RANDOM
RANDOM_MGC_2319,6,36,6,6,46.825,46.825,7.804166666666667,7.804166666666667,48.06823780555555,6.933126120701653,10.255,2.5627500000000003,10.99325,-2.641,17.718,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.2601388888888889,small,5.452686999849467,5.452686999849467,6,7.804166666666667,6.933126120701653,10.255,0,0,6,RANDOM
RANDOM_MGC_2320,6,36,6,6,-117.252,-117.252,-19.542,-19.542,1332.4184753333334,36.50230780831992,-4.036999999999999,-47.283,11.93975,-79.075,14.33,0.3333333333333333,0.0,0.6666666666666666,1.791759469228055,2.449489742783178,-30.0,0.6514000000000001,small,0.286502433076747,0.286502433076747,6,-19.542,36.50230780831992,-4.036999999999999,2,0,4,RANDOM
RANDOM_MGC_2321,20,400,20,20,-752.0709999999999,-752.0709999999999,-37.60355,-37.60355,2745.5819546475,52.39830106642295,-20.1035,-55.77275,-2.51625,-191.593,24.668,0.25,0.2,0.55,2.995732273553991,4.47213595499958,-30.0,1.2534516666666666,medium,-0.1451106208646216,-0.1451106208646216,20,-37.60355,52.39830106642295,-20.1035,5,4,11,RANDOM
RANDOM_MGC_2322,20,400,20,20,-220.258,-220.258,-11.0129,-11.0129,484.0545667900001,22.001240119366003,-13.0585,-32.57025,10.06525,-40.457,18.172,0.0,0.4,0.6,2.995732273553991,4.47213595499958,-30.0,0.3670966666666667,medium,0.8630013534231241,0.8630013534231241,20,-11.0129,22.001240119366003,-13.0585,0,8,12,RANDOM
RANDOM_MGC_2323,20,400,20,20,-913.916,-913.916,-45.695800000000006,-45.695800000000006,2412.732475960001,49.119573246924695,-37.3455,-63.55725,-12.26725,-196.496,10.74,0.35,0.25,0.4,2.995732273553991,4.47213595499958,-30.0,1.5231933333333336,medium,-0.3195426784572623,-0.3195426784572623,20,-45.695800000000006,49.119573246924695,-37.3455,7,5,8,RANDOM
RANDOM_MGC_2324,20,400,20,20,-597.7660000000001,-597.7660000000001,-29.888300000000005,-29.888300000000005,2498.75039181,49.98750235618899,-13.635,-49.423,6.643000000000001,-186.008,14.779,0.25,0.05,0.7,2.995732273553991,4.47213595499958,-30.0,0.9962766666666668,medium,0.0022345585343326,0.0022345585343326,20,-29.888300000000005,49.98750235618899,-13.635,5,1,14,RANDOM
RANDOM_MGC_2325,12,144,12,12,161.272,161.272,13.439333333333332,13.439333333333332,21.412616555555555,4.627376854715375,13.438,9.7805,14.87875,7.402,23.39,0.0,0.0,1.0,2.4849066497880004,3.4641016151377544,-30.0,-0.4479777777777777,medium,9.38746393414401,9.38746393414401,12,13.439333333333332,4.627376854715375,13.438,0,0,12,RANDOM
RANDOM_MGC_2326,12,144,12,12,-133.196,-133.196,-11.099666666666666,-11.099666666666666,575.609623388889,23.99186577548501,-15.5455,-21.322,8.682,-63.162,22.105,0.0833333333333333,0.1666666666666666,0.75,2.4849066497880004,3.4641016151377544,-30.0,0.3699888888888888,medium,0.7877808883311517,0.7877808883311517,12,-11.099666666666666,23.99186577548501,-15.5455,1,2,9,RANDOM
RANDOM_MGC_2327,12,144,12,12,-315.001,-315.001,-26.250083333333333,-26.250083333333333,1027.675419576389,32.05737699151927,-21.9205,-46.0935,7.069,-89.483,13.521,0.25,0.1666666666666666,0.5833333333333334,2.4849066497880004,3.4641016151377544,-30.0,0.8750027777777778,medium,0.1169751557545928,0.1169751557545928,12,-26.250083333333333,32.05737699151927,-21.9205,3,2,7,RANDOM
RANDOM_MGC_2328,6,36,6,6,61.93300000000001,61.93300000000001,10.322166666666668,10.322166666666668,35.58070313888889,5.964956256242697,11.8155,9.06425,14.9155,-1.674,15.88,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.3440722222222223,small,6.759842810995808,6.759842810995808,6,10.322166666666668,5.964956256242697,11.8155,0,0,6,RANDOM
RANDOM_MGC_2329,20,400,20,20,3.791000000000001,3.791000000000001,0.18955,0.18955,420.7550052475,20.51231350305226,6.9985,3.99525,9.7815,-75.104,13.211,0.05,0.05,0.9,2.995732273553991,4.47213595499958,-30.0,-0.0063183333333333,medium,1.4717769400076572,1.4717769400076572,20,0.18955,20.51231350305226,6.9985,1,1,18,RANDOM
RANDOM_MGC_2330,6,36,6,6,-163.732,-163.732,-27.288666666666668,-27.288666666666668,1975.0051885555552,44.44103046235039,-11.773,-13.87325,-10.365,-125.076,9.359,0.1666666666666666,0.0,0.8333333333333334,1.791759469228055,2.449489742783178,-30.0,0.9096222222222222,small,0.0610096864344836,0.0610096864344836,6,-27.288666666666668,44.44103046235039,-11.773,1,0,5,RANDOM
RANDOM_MGC_2331,12,144,12,12,-63.19800000000001,-63.19800000000001,-5.266500000000001,-5.266500000000001,197.44039925,14.051348663028756,-2.0515,-21.242,8.317499999999999,-29.023,12.395,0.0,0.0833333333333333,0.9166666666666666,2.4849066497880004,3.4641016151377544,-30.0,0.17555,medium,1.7602224948753578,1.7602224948753578,12,-5.266500000000001,14.051348663028756,-2.0515,0,1,11,RANDOM
RANDOM_MGC_2332,20,400,20,20,77.28400000000002,77.28400000000002,3.864200000000001,3.864200000000001,133.30194836,11.545646294599536,7.58,-2.654,12.3815,-25.097,17.748,0.0,0.05,0.95,2.995732273553991,4.47213595499958,-30.0,-0.1288066666666667,medium,2.9330709720286463,2.9330709720286463,20,3.864200000000001,11.545646294599536,7.58,0,1,19,RANDOM
RANDOM_MGC_3580,6,36,6,6,62.959,62.959,10.493166666666667,10.493166666666667,6.43717213888889,2.5371582802199963,10.184,8.442,12.7195,7.262,13.903,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.3497722222222222,small,15.960047499738767,15.960047499738767,6,10.493166666666667,2.5371582802199963,10.184,0,0,6,RANDOM
RANDOM_MGC_3497,6,36,6,6,27.424,27.424,4.570666666666667,4.570666666666667,357.5283065555555,18.9084189332571,11.495,5.517250000000001,12.83025,-35.722,23.356,0.0,0.1666666666666666,0.8333333333333334,1.791759469228055,2.449489742783178,-30.0,-0.1523555555555555,small,1.8283213836489525,1.8283213836489525,6,4.570666666666667,18.9084189332571,11.495,0,1,5,RANDOM
